PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,TIME_BUCKET
Coffee,5,Lower Manhattan,04/06/2023,15:30.0,02.Afternoon
Tea,5,Lower Manhattan,28/05/2023,16:11.0,01.Morning
Tea,5,Lower Manhattan,22/06/2023,35:58.0,03.Evening
Tea,5,Lower Manhattan,06/06/2023,02:57.0,01.Morning
Tea,5,Hell's Kitchen,05/06/2023,03:37.0,03.Evening
Coffee,5,Lower Manhattan,27/05/2023,32:35.0,01.Morning
Coffee,5,Astoria,24/05/2023,54:06.0,02.Afternoon
Tea,5,Astoria,27/06/2023,42:03.0,03.Evening
Tea,5,Astoria,29/05/2023,40:35.0,01.Morning
Tea,5,Hell's Kitchen,13/06/2023,15:43.0,01.Morning
Tea,5,Hell's Kitchen,06/06/2023,25:03.0,01.Morning
Tea,5,Astoria,25/05/2023,48:27.0,03.Evening
Coffee,5,Astoria,14/06/2023,11:42.0,01.Morning
Tea,5,Astoria,25/06/2023,02:25.0,03.Evening
Tea,5,Hell's Kitchen,04/06/2023,41:22.0,02.Afternoon
Tea,5,Astoria,22/06/2023,27:28.0,03.Evening
Tea,5,Astoria,08/06/2023,32:15.0,01.Morning
Coffee,5,Astoria,27/06/2023,38:39.0,03.Evening
Coffee,5,Astoria,29/05/2023,30:37.0,01.Morning
Tea,5,Lower Manhattan,25/05/2023,53:46.0,01.Morning
Tea,5,Astoria,10/06/2023,47:18.0,01.Morning
Tea,5,Astoria,26/05/2023,24:58.0,01.Morning
Tea,5,Astoria,25/06/2023,01:47.0,03.Evening
Tea,5,Hell's Kitchen,03/06/2023,22:58.0,03.Evening
Coffee,5,Lower Manhattan,13/06/2023,35:26.0,01.Morning
Tea,5,Astoria,14/05/2023,41:00.0,03.Evening
Tea,5,Astoria,22/06/2023,53:42.0,03.Evening
Coffee,5,Lower Manhattan,18/05/2023,00:14.0,01.Morning
Tea,5,Lower Manhattan,14/05/2023,30:44.0,03.Evening
Coffee,5,Hell's Kitchen,29/06/2023,33:51.0,01.Morning
Tea,5,Hell's Kitchen,26/05/2023,20:17.0,01.Morning
Tea,5,Hell's Kitchen,28/05/2023,15:12.0,03.Evening
Tea,5,Astoria,14/06/2023,34:18.0,01.Morning
Tea,5,Astoria,22/06/2023,26:18.0,01.Morning
Tea,5,Lower Manhattan,30/06/2023,02:37.0,03.Evening
Tea,5,Hell's Kitchen,06/06/2023,26:11.0,02.Afternoon
Tea,5,Hell's Kitchen,22/06/2023,40:21.0,02.Afternoon
Tea,5,Hell's Kitchen,17/05/2023,16:59.0,03.Evening
Tea,5,Lower Manhattan,14/06/2023,30:41.0,01.Morning
Tea,5,Lower Manhattan,05/06/2023,00:59.0,02.Afternoon
Tea,5,Hell's Kitchen,25/05/2023,52:47.0,01.Morning
Tea,5,Lower Manhattan,13/06/2023,51:11.0,01.Morning
Tea,5,Astoria,10/06/2023,39:39.0,01.Morning
Coffee,5,Lower Manhattan,25/06/2023,16:06.0,01.Morning
Tea,5,Lower Manhattan,06/06/2023,42:05.0,02.Afternoon
Tea,5,Hell's Kitchen,09/06/2023,50:29.0,03.Evening
Tea,5,Astoria,17/05/2023,56:48.0,02.Afternoon
Tea,5,Hell's Kitchen,30/06/2023,49:34.0,01.Morning
Tea,5,Astoria,14/05/2023,40:00.0,01.Morning
Tea,5,Hell's Kitchen,14/06/2023,19:56.0,01.Morning
Tea,5,Hell's Kitchen,20/06/2023,04:42.0,01.Morning
Tea,5,Astoria,19/06/2023,27:41.0,01.Morning
Tea,5,Hell's Kitchen,25/06/2023,52:47.0,01.Morning
Tea,5,Hell's Kitchen,14/05/2023,37:51.0,01.Morning
Tea,5,Hell's Kitchen,03/06/2023,22:36.0,03.Evening
Tea,5,Hell's Kitchen,19/06/2023,28:44.0,03.Evening
Coffee,5,Hell's Kitchen,13/06/2023,25:02.0,01.Morning
Tea,5,Lower Manhattan,22/06/2023,48:09.0,02.Afternoon
Tea,5,Lower Manhattan,13/05/2023,35:33.0,02.Afternoon
Coffee,5,Hell's Kitchen,13/05/2023,42:09.0,02.Afternoon
Tea,5,Hell's Kitchen,13/05/2023,54:30.0,02.Afternoon
Tea,5,Lower Manhattan,10/06/2023,01:28.0,01.Morning
Tea,5,Lower Manhattan,22/06/2023,43:25.0,02.Afternoon
Tea,5,Hell's Kitchen,06/06/2023,30:00.0,01.Morning
Tea,5,Hell's Kitchen,20/06/2023,00:25.0,01.Morning
Tea,5,Hell's Kitchen,22/05/2023,55:21.0,03.Evening
Tea,5,Astoria,12/05/2023,38:38.0,03.Evening
Coffee,5,Lower Manhattan,09/06/2023,07:27.0,03.Evening
Coffee,5,Astoria,05/06/2023,33:49.0,03.Evening
Tea,5,Astoria,10/06/2023,44:24.0,01.Morning
Coffee,5,Lower Manhattan,23/05/2023,55:35.0,02.Afternoon
Coffee,5,Lower Manhattan,25/06/2023,07:18.0,01.Morning
Coffee,5,Hell's Kitchen,04/06/2023,42:56.0,02.Afternoon
Tea,5,Hell's Kitchen,09/06/2023,20:25.0,03.Evening
Tea,5,Lower Manhattan,13/06/2023,50:26.0,01.Morning
Tea,5,Hell's Kitchen,28/05/2023,17:22.0,03.Evening
Tea,5,Lower Manhattan,13/05/2023,23:14.0,02.Afternoon
Tea,5,Hell's Kitchen,23/06/2023,46:29.0,02.Afternoon
Tea,5,Lower Manhattan,26/06/2023,45:52.0,01.Morning
Tea,5,Astoria,26/05/2023,37:40.0,03.Evening
Coffee,5,Hell's Kitchen,08/06/2023,52:21.0,03.Evening
Tea,5,Astoria,11/06/2023,49:22.0,02.Afternoon
Tea,5,Astoria,23/05/2023,52:29.0,03.Evening
Tea,5,Hell's Kitchen,24/06/2023,39:04.0,01.Morning
Tea,5,Astoria,22/05/2023,18:00.0,02.Afternoon
Coffee,5,Hell's Kitchen,24/06/2023,31:21.0,01.Morning
Tea,5,Lower Manhattan,12/06/2023,33:48.0,01.Morning
Coffee,5,Hell's Kitchen,12/06/2023,42:18.0,01.Morning
Tea,5,Lower Manhattan,05/06/2023,25:20.0,02.Afternoon
Tea,5,Astoria,27/05/2023,48:22.0,01.Morning
Tea,5,Astoria,26/06/2023,23:00.0,01.Morning
Tea,5,Astoria,16/05/2023,19:33.0,02.Afternoon
Tea,5,Hell's Kitchen,11/06/2023,11:39.0,01.Morning
Coffee,5,Astoria,23/05/2023,07:27.0,02.Afternoon
Tea,5,Hell's Kitchen,28/06/2023,40:24.0,02.Afternoon
Tea,5,Astoria,28/06/2023,20:15.0,01.Morning
Tea,5,Lower Manhattan,24/05/2023,44:38.0,01.Morning
Tea,5,Astoria,26/06/2023,09:09.0,01.Morning
Tea,5,Hell's Kitchen,25/05/2023,41:14.0,01.Morning
Tea,5,Astoria,16/05/2023,40:39.0,02.Afternoon
Coffee,5,Lower Manhattan,11/06/2023,05:27.0,03.Evening
Tea,5,Lower Manhattan,28/06/2023,09:12.0,01.Morning
Tea,5,Lower Manhattan,24/06/2023,47:43.0,01.Morning
Tea,5,Hell's Kitchen,16/05/2023,57:05.0,01.Morning
Tea,5,Astoria,09/06/2023,03:56.0,01.Morning
Tea,5,Astoria,16/05/2023,45:08.0,01.Morning
Tea,5,Lower Manhattan,19/06/2023,42:49.0,01.Morning
Tea,5,Hell's Kitchen,16/05/2023,26:20.0,01.Morning
Tea,5,Lower Manhattan,03/06/2023,47:05.0,01.Morning
Tea,5,Astoria,27/06/2023,54:12.0,01.Morning
Tea,5,Astoria,29/06/2023,37:33.0,03.Evening
Tea,5,Hell's Kitchen,02/05/2023,54:04.0,02.Afternoon
Tea,5,Hell's Kitchen,29/06/2023,59:03.0,03.Evening
Tea,5,Astoria,25/05/2023,34:02.0,02.Afternoon
Tea,5,Astoria,19/06/2023,03:19.0,01.Morning
Tea,5,Lower Manhattan,28/06/2023,35:19.0,02.Afternoon
Tea,5,Lower Manhattan,11/06/2023,18:07.0,01.Morning
Tea,5,Astoria,05/06/2023,32:07.0,02.Afternoon
Tea,5,Astoria,15/06/2023,06:07.0,02.Afternoon
Coffee,5,Astoria,15/06/2023,59:09.0,01.Morning
Tea,5,Lower Manhattan,16/05/2023,32:39.0,01.Morning
Tea,5,Hell's Kitchen,23/05/2023,21:25.0,03.Evening
Tea,5,Lower Manhattan,26/05/2023,45:52.0,01.Morning
Coffee,5,Lower Manhattan,30/06/2023,06:53.0,01.Morning
Tea,5,Lower Manhattan,09/06/2023,41:05.0,03.Evening
Coffee,5,Astoria,30/06/2023,25:25.0,01.Morning
Tea,5,Lower Manhattan,26/05/2023,04:14.0,01.Morning
Tea,5,Astoria,29/06/2023,17:05.0,03.Evening
Tea,5,Astoria,16/05/2023,56:42.0,01.Morning
Tea,5,Astoria,08/06/2023,29:46.0,01.Morning
Tea,5,Hell's Kitchen,12/05/2023,50:56.0,01.Morning
Tea,5,Hell's Kitchen,30/06/2023,06:46.0,01.Morning
Tea,5,Lower Manhattan,05/06/2023,23:41.0,01.Morning
Coffee,5,Hell's Kitchen,29/06/2023,55:59.0,03.Evening
Tea,5,Hell's Kitchen,12/06/2023,50:56.0,01.Morning
Tea,5,Hell's Kitchen,24/06/2023,30:10.0,01.Morning
Tea,5,Lower Manhattan,02/06/2023,02:37.0,03.Evening
Tea,5,Lower Manhattan,12/06/2023,06:13.0,01.Morning
Tea,5,Lower Manhattan,11/05/2023,24:10.0,01.Morning
Tea,5,Hell's Kitchen,11/05/2023,20:45.0,03.Evening
Coffee,5,Lower Manhattan,28/06/2023,34:45.0,01.Morning
Coffee,5,Lower Manhattan,02/05/2023,58:07.0,02.Afternoon
Coffee,5,Lower Manhattan,21/06/2023,07:00.0,01.Morning
Coffee,5,Lower Manhattan,12/06/2023,11:34.0,01.Morning
Tea,5,Astoria,12/06/2023,14:03.0,01.Morning
Coffee,5,Hell's Kitchen,12/06/2023,17:43.0,01.Morning
Tea,5,Hell's Kitchen,12/05/2023,30:22.0,01.Morning
Tea,5,Astoria,11/05/2023,50:13.0,01.Morning
Tea,5,Astoria,24/06/2023,47:48.0,01.Morning
Tea,5,Astoria,25/05/2023,57:47.0,01.Morning
Coffee,5,Lower Manhattan,11/06/2023,05:22.0,02.Afternoon
Tea,5,Hell's Kitchen,02/05/2023,36:29.0,02.Afternoon
Tea,5,Astoria,02/06/2023,17:14.0,03.Evening
Tea,5,Hell's Kitchen,21/06/2023,16:02.0,01.Morning
Coffee,5,Hell's Kitchen,16/06/2023,46:12.0,01.Morning
Tea,5,Hell's Kitchen,11/05/2023,20:07.0,02.Afternoon
Coffee,5,Astoria,11/05/2023,40:31.0,02.Afternoon
Coffee,5,Astoria,26/05/2023,26:38.0,01.Morning
Tea,5,Hell's Kitchen,05/06/2023,44:22.0,02.Afternoon
Coffee,5,Hell's Kitchen,19/06/2023,18:10.0,03.Evening
Tea,5,Lower Manhattan,28/06/2023,30:33.0,01.Morning
Tea,5,Lower Manhattan,29/05/2023,55:26.0,02.Afternoon
Tea,5,Hell's Kitchen,11/05/2023,46:16.0,02.Afternoon
Tea,5,Hell's Kitchen,20/06/2023,42:51.0,02.Afternoon
Tea,5,Lower Manhattan,08/06/2023,18:39.0,04.Night
Tea,5,Lower Manhattan,28/06/2023,12:29.0,01.Morning
Tea,5,Hell's Kitchen,21/06/2023,51:28.0,01.Morning
Coffee,5,Hell's Kitchen,11/06/2023,49:23.0,02.Afternoon
Tea,5,Lower Manhattan,26/06/2023,32:41.0,02.Afternoon
Coffee,5,Hell's Kitchen,29/06/2023,30:01.0,03.Evening
Tea,5,Hell's Kitchen,05/06/2023,05:37.0,02.Afternoon
Tea,5,Astoria,09/06/2023,29:47.0,01.Morning
Tea,5,Lower Manhattan,07/06/2023,37:21.0,01.Morning
Tea,5,Astoria,26/05/2023,38:04.0,01.Morning
Tea,5,Astoria,29/06/2023,27:53.0,03.Evening
Coffee,5,Hell's Kitchen,21/06/2023,07:10.0,01.Morning
Tea,5,Astoria,05/06/2023,39:09.0,02.Afternoon
Coffee,5,Lower Manhattan,19/06/2023,28:00.0,01.Morning
Tea,5,Lower Manhattan,11/05/2023,02:37.0,02.Afternoon
Tea,5,Astoria,29/06/2023,46:43.0,03.Evening
Tea,5,Lower Manhattan,16/05/2023,29:39.0,01.Morning
Tea,5,Astoria,26/06/2023,43:28.0,02.Afternoon
Tea,5,Hell's Kitchen,09/06/2023,51:37.0,01.Morning
Tea,5,Astoria,09/06/2023,10:13.0,01.Morning
Coffee,5,Hell's Kitchen,16/05/2023,25:37.0,01.Morning
Tea,5,Hell's Kitchen,09/06/2023,22:43.0,01.Morning
Tea,5,Hell's Kitchen,28/06/2023,58:28.0,02.Afternoon
Tea,5,Astoria,28/05/2023,05:37.0,02.Afternoon
Coffee,5,Hell's Kitchen,02/05/2023,40:55.0,02.Afternoon
Tea,5,Hell's Kitchen,24/06/2023,24:21.0,01.Morning
Tea,5,Lower Manhattan,24/06/2023,25:13.0,01.Morning
Tea,5,Hell's Kitchen,28/06/2023,22:11.0,01.Morning
Tea,5,Hell's Kitchen,15/06/2023,24:46.0,01.Morning
Tea,5,Astoria,28/06/2023,18:22.0,02.Afternoon
Tea,5,Lower Manhattan,16/05/2023,21:54.0,01.Morning
Tea,5,Astoria,11/05/2023,37:17.0,01.Morning
Coffee,5,Lower Manhattan,29/06/2023,12:31.0,03.Evening
Tea,5,Astoria,19/06/2023,34:48.0,01.Morning
Coffee,5,Lower Manhattan,11/06/2023,11:10.0,01.Morning
Tea,5,Lower Manhattan,26/05/2023,11:03.0,01.Morning
Tea,5,Hell's Kitchen,05/06/2023,10:59.0,02.Afternoon
Tea,5,Astoria,18/05/2023,55:31.0,01.Morning
Tea,5,Lower Manhattan,11/05/2023,28:44.0,02.Afternoon
Coffee,5,Hell's Kitchen,28/05/2023,43:47.0,03.Evening
Tea,5,Lower Manhattan,05/06/2023,03:02.0,02.Afternoon
Tea,5,Astoria,23/06/2023,18:25.0,03.Evening
Tea,5,Astoria,28/06/2023,13:23.0,01.Morning
Tea,5,Astoria,23/05/2023,17:15.0,03.Evening
Tea,5,Lower Manhattan,05/06/2023,41:23.0,02.Afternoon
Tea,5,Astoria,11/06/2023,18:29.0,01.Morning
Tea,5,Lower Manhattan,28/06/2023,16:11.0,01.Morning
Coffee,5,Hell's Kitchen,16/06/2023,19:40.0,01.Morning
Coffee,5,Lower Manhattan,23/06/2023,18:34.0,02.Afternoon
Coffee,5,Lower Manhattan,19/06/2023,40:00.0,03.Evening
Tea,5,Astoria,25/05/2023,23:34.0,01.Morning
Tea,5,Lower Manhattan,28/06/2023,32:41.0,01.Morning
Tea,5,Astoria,29/05/2023,00:00.0,01.Morning
Coffee,5,Lower Manhattan,11/05/2023,43:54.0,02.Afternoon
Tea,5,Hell's Kitchen,16/06/2023,29:30.0,01.Morning
Coffee,5,Hell's Kitchen,16/05/2023,21:42.0,01.Morning
Coffee,5,Hell's Kitchen,26/05/2023,50:09.0,01.Morning
Tea,5,Lower Manhattan,11/06/2023,42:42.0,01.Morning
Tea,5,Lower Manhattan,12/05/2023,23:42.0,01.Morning
Tea,5,Lower Manhattan,28/06/2023,45:43.0,01.Morning
Tea,5,Astoria,09/06/2023,00:02.0,01.Morning
Tea,5,Astoria,15/06/2023,38:58.0,01.Morning
Tea,5,Hell's Kitchen,19/06/2023,47:26.0,02.Afternoon
Coffee,5,Astoria,15/05/2023,12:32.0,02.Afternoon
Tea,5,Hell's Kitchen,11/06/2023,10:23.0,01.Morning
Tea,5,Hell's Kitchen,26/05/2023,22:55.0,01.Morning
Coffee,5,Hell's Kitchen,26/05/2023,17:00.0,01.Morning
Coffee,5,Lower Manhattan,21/06/2023,23:01.0,01.Morning
Tea,5,Hell's Kitchen,12/05/2023,50:39.0,01.Morning
Coffee,5,Astoria,05/06/2023,42:51.0,02.Afternoon
Coffee,5,Hell's Kitchen,24/06/2023,15:11.0,01.Morning
Tea,5,Astoria,27/05/2023,22:32.0,01.Morning
Tea,5,Astoria,26/05/2023,09:09.0,01.Morning
Tea,5,Hell's Kitchen,20/06/2023,29:50.0,03.Evening
Tea,5,Astoria,14/06/2023,22:27.0,03.Evening
Tea,5,Lower Manhattan,11/05/2023,18:42.0,01.Morning
Coffee,5,Astoria,26/05/2023,01:24.0,01.Morning
Coffee,5,Lower Manhattan,23/06/2023,52:12.0,03.Evening
Tea,5,Hell's Kitchen,11/05/2023,49:49.0,01.Morning
Tea,5,Astoria,26/06/2023,22:24.0,02.Afternoon
Tea,5,Hell's Kitchen,24/06/2023,12:19.0,01.Morning
Coffee,5,Hell's Kitchen,18/05/2023,52:02.0,02.Afternoon
Tea,5,Astoria,12/05/2023,43:30.0,01.Morning
Coffee,5,Astoria,26/05/2023,06:03.0,01.Morning
Tea,5,Astoria,29/05/2023,14:07.0,01.Morning
Tea,5,Hell's Kitchen,11/06/2023,58:34.0,01.Morning
Tea,5,Hell's Kitchen,25/05/2023,57:59.0,02.Afternoon
Tea,5,Lower Manhattan,05/06/2023,56:15.0,01.Morning
Tea,5,Hell's Kitchen,29/05/2023,07:41.0,02.Afternoon
Tea,5,Hell's Kitchen,25/05/2023,19:56.0,03.Evening
Coffee,5,Hell's Kitchen,05/06/2023,51:27.0,02.Afternoon
Tea,5,Astoria,26/06/2023,11:52.0,02.Afternoon
Tea,5,Astoria,19/06/2023,47:12.0,01.Morning
Tea,5,Astoria,24/05/2023,22:12.0,01.Morning
Tea,5,Lower Manhattan,06/06/2023,06:06.0,01.Morning
Tea,5,Astoria,24/05/2023,23:44.0,01.Morning
Tea,5,Hell's Kitchen,11/06/2023,53:40.0,01.Morning
Tea,5,Hell's Kitchen,04/06/2023,40:21.0,03.Evening
Tea,5,Astoria,23/06/2023,52:29.0,03.Evening
Tea,5,Astoria,23/06/2023,29:16.0,01.Morning
Tea,5,Hell's Kitchen,07/06/2023,14:20.0,01.Morning
Tea,5,Astoria,12/05/2023,28:24.0,01.Morning
Tea,5,Astoria,03/06/2023,19:49.0,01.Morning
Tea,5,Astoria,08/06/2023,26:11.0,03.Evening
Coffee,5,Astoria,12/06/2023,19:42.0,01.Morning
Tea,5,Hell's Kitchen,28/06/2023,48:56.0,01.Morning
Tea,5,Astoria,15/05/2023,46:20.0,02.Afternoon
Tea,5,Hell's Kitchen,08/06/2023,35:10.0,03.Evening
Tea,5,Hell's Kitchen,04/06/2023,08:24.0,03.Evening
Coffee,5,Lower Manhattan,12/05/2023,39:52.0,01.Morning
Tea,5,Lower Manhattan,15/06/2023,56:01.0,01.Morning
Tea,5,Hell's Kitchen,23/05/2023,28:54.0,01.Morning
Tea,5,Lower Manhattan,24/06/2023,49:04.0,01.Morning
Tea,5,Lower Manhattan,07/06/2023,14:03.0,01.Morning
Tea,5,Lower Manhattan,21/06/2023,27:24.0,01.Morning
Coffee,5,Lower Manhattan,12/06/2023,39:52.0,01.Morning
Coffee,5,Lower Manhattan,09/06/2023,14:07.0,01.Morning
Tea,5,Astoria,23/05/2023,21:36.0,03.Evening
Tea,5,Hell's Kitchen,23/05/2023,05:46.0,01.Morning
Tea,5,Hell's Kitchen,22/05/2023,34:51.0,02.Afternoon
Tea,5,Hell's Kitchen,16/05/2023,49:59.0,01.Morning
Coffee,5,Lower Manhattan,20/06/2023,09:26.0,02.Afternoon
Tea,5,Hell's Kitchen,02/05/2023,28:24.0,02.Afternoon
Tea,5,Astoria,26/06/2023,56:02.0,02.Afternoon
Tea,5,Astoria,04/06/2023,47:38.0,03.Evening
Tea,5,Lower Manhattan,11/06/2023,13:13.0,01.Morning
Tea,5,Astoria,29/06/2023,14:26.0,03.Evening
Tea,5,Hell's Kitchen,02/06/2023,47:49.0,03.Evening
Tea,5,Lower Manhattan,02/05/2023,23:52.0,02.Afternoon
Tea,5,Astoria,11/05/2023,36:19.0,01.Morning
Tea,5,Lower Manhattan,15/05/2023,02:53.0,02.Afternoon
Coffee,5,Astoria,05/06/2023,50:37.0,02.Afternoon
Tea,5,Astoria,26/05/2023,26:37.0,01.Morning
Tea,5,Hell's Kitchen,12/05/2023,28:52.0,01.Morning
Coffee,5,Astoria,27/06/2023,50:00.0,03.Evening
Tea,5,Astoria,04/06/2023,56:41.0,03.Evening
Tea,5,Astoria,27/05/2023,35:22.0,02.Afternoon
Tea,5,Lower Manhattan,18/05/2023,20:21.0,03.Evening
Tea,5,Astoria,15/05/2023,01:41.0,03.Evening
Tea,5,Lower Manhattan,26/05/2023,22:24.0,01.Morning
Tea,5,Astoria,15/05/2023,57:05.0,03.Evening
Tea,5,Hell's Kitchen,23/05/2023,55:50.0,01.Morning
Tea,5,Hell's Kitchen,05/06/2023,51:32.0,02.Afternoon
Tea,5,Astoria,09/06/2023,03:24.0,03.Evening
Coffee,5,Hell's Kitchen,09/06/2023,18:06.0,01.Morning
Tea,5,Astoria,22/05/2023,05:08.0,02.Afternoon
Tea,5,Astoria,11/06/2023,21:40.0,02.Afternoon
Coffee,5,Hell's Kitchen,26/05/2023,19:33.0,03.Evening
Tea,5,Lower Manhattan,23/05/2023,03:27.0,03.Evening
Tea,5,Hell's Kitchen,11/06/2023,57:21.0,01.Morning
Tea,5,Astoria,26/06/2023,27:50.0,03.Evening
Coffee,5,Lower Manhattan,16/05/2023,50:19.0,03.Evening
Tea,5,Lower Manhattan,05/06/2023,53:46.0,02.Afternoon
Tea,5,Hell's Kitchen,11/05/2023,59:05.0,01.Morning
Tea,5,Hell's Kitchen,29/05/2023,57:02.0,02.Afternoon
Tea,5,Lower Manhattan,11/05/2023,02:28.0,01.Morning
Tea,5,Hell's Kitchen,19/06/2023,42:03.0,01.Morning
Tea,5,Astoria,26/05/2023,21:57.0,03.Evening
Tea,5,Lower Manhattan,12/06/2023,26:20.0,01.Morning
Tea,5,Astoria,23/06/2023,10:30.0,03.Evening
Tea,5,Astoria,19/06/2023,44:43.0,01.Morning
Tea,5,Hell's Kitchen,12/05/2023,49:34.0,01.Morning
Tea,5,Lower Manhattan,28/05/2023,00:54.0,02.Afternoon
Tea,5,Astoria,18/05/2023,54:48.0,01.Morning
Coffee,5,Hell's Kitchen,26/06/2023,59:06.0,01.Morning
Coffee,5,Lower Manhattan,03/06/2023,51:18.0,01.Morning
Tea,5,Astoria,26/05/2023,01:25.0,03.Evening
Coffee,5,Astoria,23/05/2023,40:26.0,01.Morning
Tea,5,Hell's Kitchen,08/06/2023,01:40.0,01.Morning
Coffee,4.9,Hell's Kitchen,08/05/2023,20:48.0,01.Morning
Coffee,4.9,Astoria,21/06/2023,20:16.0,01.Morning
Coffee,4.9,Lower Manhattan,18/05/2023,12:18.0,02.Afternoon
Coffee,4.9,Astoria,26/06/2023,58:12.0,01.Morning
Coffee,4.9,Astoria,09/06/2023,02:43.0,02.Afternoon
Coffee,4.9,Lower Manhattan,23/06/2023,21:16.0,01.Morning
Coffee,4.9,Hell's Kitchen,05/06/2023,12:36.0,02.Afternoon
Coffee,4.9,Lower Manhattan,27/05/2023,37:58.0,03.Evening
Coffee,4.9,Lower Manhattan,04/06/2023,13:49.0,01.Morning
Coffee,4.9,Astoria,28/06/2023,00:24.0,01.Morning
Coffee,4.9,Astoria,13/06/2023,26:43.0,02.Afternoon
Coffee,4.9,Hell's Kitchen,31/05/2023,51:08.0,03.Evening
Coffee,4.9,Hell's Kitchen,24/05/2023,41:20.0,02.Afternoon
Coffee,4.9,Hell's Kitchen,06/06/2023,50:48.0,03.Evening
Coffee,4.9,Astoria,18/05/2023,42:48.0,03.Evening
Coffee,4.9,Astoria,24/05/2023,46:11.0,02.Afternoon
Coffee,4.9,Astoria,19/05/2023,51:39.0,01.Morning
Coffee,4.9,Hell's Kitchen,12/06/2023,08:59.0,01.Morning
Coffee,4.9,Hell's Kitchen,19/05/2023,48:46.0,01.Morning
Coffee,4.9,Lower Manhattan,25/05/2023,45:12.0,02.Afternoon
Coffee,4.9,Astoria,04/05/2023,17:25.0,02.Afternoon
Coffee,4.9,Lower Manhattan,25/06/2023,15:14.0,01.Morning
Coffee,4.9,Lower Manhattan,08/06/2023,39:17.0,01.Morning
Coffee,4.9,Astoria,31/05/2023,19:37.0,03.Evening
Coffee,4.9,Lower Manhattan,18/06/2023,18:01.0,01.Morning
Coffee,4.9,Hell's Kitchen,04/06/2023,04:51.0,01.Morning
Coffee,4.9,Hell's Kitchen,14/06/2023,04:13.0,01.Morning
Coffee,4.9,Lower Manhattan,12/05/2023,10:29.0,02.Afternoon
Coffee,4.9,Lower Manhattan,29/06/2023,29:35.0,02.Afternoon
Coffee,4.9,Lower Manhattan,21/05/2023,23:42.0,01.Morning
Coffee,4.9,Lower Manhattan,17/06/2023,40:20.0,01.Morning
Coffee,4.9,Lower Manhattan,14/06/2023,49:28.0,01.Morning
Coffee,4.9,Astoria,01/06/2023,55:34.0,02.Afternoon
Coffee,4.9,Hell's Kitchen,01/06/2023,39:48.0,02.Afternoon
Coffee,4.9,Lower Manhattan,17/05/2023,40:20.0,01.Morning
Coffee,4.9,Astoria,05/06/2023,31:14.0,02.Afternoon
Coffee,4.9,Astoria,04/06/2023,06:01.0,02.Afternoon
Coffee,4.9,Astoria,11/06/2023,15:04.0,01.Morning
Coffee,4.9,Lower Manhattan,09/06/2023,59:58.0,01.Morning
Coffee,4.9,Astoria,25/05/2023,05:49.0,01.Morning
Coffee,4.9,Lower Manhattan,08/05/2023,33:37.0,01.Morning
Coffee,4.9,Lower Manhattan,10/05/2023,38:40.0,02.Afternoon
Coffee,4.9,Hell's Kitchen,07/06/2023,50:01.0,01.Morning
Coffee,4.9,Lower Manhattan,15/05/2023,11:26.0,01.Morning
Coffee,4.9,Lower Manhattan,12/06/2023,15:52.0,01.Morning
Coffee,4.9,Lower Manhattan,25/06/2023,08:10.0,01.Morning
Coffee,4.9,Astoria,27/05/2023,07:44.0,03.Evening
Coffee,4.9,Hell's Kitchen,05/06/2023,07:54.0,02.Afternoon
Coffee,4.9,Lower Manhattan,26/06/2023,51:11.0,02.Afternoon
Coffee,4.9,Hell's Kitchen,12/06/2023,30:19.0,02.Afternoon
Coffee,4.9,Lower Manhattan,01/06/2023,28:40.0,01.Morning
Coffee,4.9,Lower Manhattan,25/05/2023,32:28.0,01.Morning
Coffee,4.9,Astoria,17/06/2023,21:45.0,03.Evening
Coffee,4.9,Lower Manhattan,09/06/2023,52:52.0,01.Morning
Coffee,4.9,Hell's Kitchen,12/06/2023,31:29.0,01.Morning
Coffee,4.9,Astoria,11/05/2023,51:58.0,01.Morning
Coffee,4.9,Hell's Kitchen,06/06/2023,24:03.0,02.Afternoon
Coffee,4.9,Astoria,25/06/2023,29:57.0,01.Morning
Coffee,4.9,Hell's Kitchen,23/06/2023,39:11.0,03.Evening
Coffee,4.9,Astoria,31/05/2023,46:00.0,01.Morning
Coffee,4.9,Hell's Kitchen,26/05/2023,37:43.0,02.Afternoon
Coffee,4.9,Astoria,09/05/2023,27:12.0,03.Evening
Coffee,4.9,Lower Manhattan,23/06/2023,06:30.0,01.Morning
Coffee,4.9,Hell's Kitchen,29/06/2023,49:00.0,01.Morning
Coffee,4.9,Astoria,01/06/2023,03:30.0,03.Evening
Coffee,4.9,Astoria,04/06/2023,48:36.0,03.Evening
Coffee,4.9,Astoria,23/05/2023,21:19.0,01.Morning
Coffee,4.9,Astoria,30/05/2023,30:56.0,01.Morning
Coffee,4.9,Hell's Kitchen,05/05/2023,07:54.0,02.Afternoon
Coffee,4.9,Astoria,04/06/2023,23:21.0,02.Afternoon
Coffee,4.9,Lower Manhattan,02/06/2023,06:01.0,03.Evening
Coffee,4.9,Astoria,01/06/2023,01:21.0,02.Afternoon
Coffee,4.9,Lower Manhattan,26/06/2023,56:32.0,01.Morning
Coffee,4.9,Hell's Kitchen,04/05/2023,12:32.0,02.Afternoon
Coffee,4.9,Hell's Kitchen,14/06/2023,55:43.0,03.Evening
